File name;Number;Metadata
NNFA50092915AH-TTV.csv;4;Oppsett: 0
NNFA50092915AH-TTV.csv;5;Variant: BOK
NNFA50092915AH-TTV.csv;6;NNFA-500929-15AH
NNFA50092915AH-TTV.csv;7;20:15:01- 20:44:48 0.29'47
NNFA53022018AH-TTV.csv;0;{\an7}NNFA-530220-18AH t-tv 151 t
NNFA53022018AH-TTV.csv;1;Urix
NNFA53022018AH-TTV.csv;2;Navn: NNFA53022018AH
NNFA53022018AH-TTV.csv;3;Type: TTV
NNFA53022018AH-TTV.csv;4;Oppsett: 0
NNFA53022018AH-TTV.csv;5;Variant: BOK
NNFA53022018AH-TTV.csv;6;NNFA-530220-18AH
NNFA53022018AH-TTV.csv;7;22:20:34– 22:40:46 0.20'12
DKRO99052819AA-TTV.csv;0;{\an7}DKRO-990528-19AA t-tv 81 t
DKRO99052819AA-TTV.csv;1;Distriktsnyheter Rogaland
DKRO99052819AA-TTV.csv;2;Navn: DKRO99052819AA
DKRO99052819AA-TTV.csv;3;Type: TTV
DKRO99052819AA-TTV.csv;4;Oppsett: 5
DKRO99052819AA-TTV.csv;5;Variant: BOK
DKRO99052819AA-TTV.csv;6;DKRO-990528-19AA
DKRO99052819AA-TTV.csv;7;12:44:18– 12:53:05 0.08'47
MSUB02007319AA-TTV.csv;0;{\an7}MSUB02007319A      t-tv     87 t
MSUB02007319AA-TTV.csv;1;Supernytt 73:100
MSUB02007319AA-TTV.csv;2;Navn: MSUB02007319AA
MSUB02007319AA-TTV.csv;3;Type: TTV
MSUB02007319AA-TTV.csv;4;Oppsett: 0
MSUB02007319AA-TTV.csv;5;Variant: BOK
MSUB02007319AA-TTV.csv;6;MSUB02007319AA
MSUB02007319AA-TTV.csv;7;08'54''
MSUB02007319AA-TTV.csv;8;23.04.19
MSUB02007319AA-TTV.csv;9;akr
NNFA30001518AA-TTV.csv;0;{\an7}NNFA-300015/18 A t-tv 136 t
NNFA30001518AA-TTV.csv;1;Kongens nyttårstale 2018
NNFA30001518AA-TTV.csv;2;Navn: NNFA30001518AA
NNFA30001518AA-TTV.csv;3;Type: TTV
NNFA30001518AA-TTV.csv;4;Oppsett: 0
NNFA30001518AA-TTV.csv;5;Variant: BOK
NNFA30001518AA-TTV.csv;6;NNFA30001518AA
NNFA30001518AA-TTV.csv;7;00:00:00 - 00:13:23  13' 23
MYNT11700214AW-TTV.csv;0;{\an7}MYNT 117002/14 W TTV 33 t
MYNT11700214AW-TTV.csv;1;Dumpa 2:10
MYNT11700214AW-TTV.csv;2;Navn: MYNT11700214AW
MYNT11700214AW-TTV.csv;3;Type: TTV
MYNT11700214AW-TTV.csv;4;Oppsett: 0
MYNT11700214AW-TTV.csv;5;Variant: BOK
MYNT11700214AW-TTV.csv;6;wmv
MYNT11700214AW-TTV.csv;7;3'33
NNFA23021919AH-TTV.csv;0;{\an7}NNFA-230219-19AH t-tv 148 t
NNFA23021919AH-TTV.csv;1;Kveldsnytt
NNFA23021919AH-TTV.csv;2;Navn: NNFA23021919AH
NNFA23021919AH-TTV.csv;3;Type: TTV
NNFA23021919AH-TTV.csv;4;Oppsett: 5
NNFA23021919AH-TTV.csv;5;Variant: BOK
NNFA23021919AH-TTV.csv;6;NNFA-230219-19AH
NNFA23021919AH-TTV.csv;7;22:59:55– 23:15:10 0.15'15
MSUS21301418AA-TTV.csv;0;{\an7}MSUS21301418A TTV
MSUS21301418AA-TTV.csv;1;Fantorangen 14: Spøkelse
MSUS21301418AA-TTV.csv;2;Navn: MSUS21301418AA
MSUS21301418AA-TTV.csv;3;Type: TTV
MSUS21301418AA-TTV.csv;4;Oppsett: 0
MSUS21301418AA-TTV.csv;5;Variant: BOK
MSUS21301418AA-TTV.csv;6;MSUS21301418AA
MSUS21301418AA-TTV.csv;7;00:00:00:00 - 00:04:00:13  04'00''
MSUS21301418AA-TTV.csv;8;04.02.2019
MSUS21301418AA-TTV.csv;9;cag
MSUS08000816AA-TTV.csv;0;{\an7}MSUS08000816A  t-tv  57t
MSUS08000816AA-TTV.csv;1;SUPERKRIM 8:8
MSUS08000816AA-TTV.csv;2;Navn: MSUS08000816AA
MSUS08000816AA-TTV.csv;3;Type: TTV
MSUS08000816AA-TTV.csv;4;Oppsett: 0
MSUS08000816AA-TTV.csv;5;Variant: BOK
MSUS08000816AA-TTV.csv;6;MSUS08000816AA
MSUS08000816AA-TTV.csv;7;??
MSUS08000816AA-TTV.csv;8;23.03.16
MSUS08000816AA-TTV.csv;9;awo
MSUB02017215AA-TTV.csv;0;{\an7}MSUB-020172-15AA t-tv 81 t
MSUB02017215AA-TTV.csv;1;Supernytt
MSUB02017215AA-TTV.csv;2;Navn: MSUB02017215AA
MSUB02017215AA-TTV.csv;3;Type: TTV
MSUB02017215AA-TTV.csv;4;Oppsett: 0
MSUB02017215AA-TTV.csv;5;Variant: BOK
MSUB02017215AA-TTV.csv;6;MSUB-020172-15AA
MSUB02017215AA-TTV.csv;7;13:31:14- 13:39:38 0.08'24
NNFA12010319AH-TTV.csv;0;{\an7}NNFA-120103-19AH t-tv 137 t
NNFA12010319AH-TTV.csv;1;NRK nyheter
NNFA12010319AH-TTV.csv;2;Navn: NNFA12010319AH
NNFA12010319AH-TTV.csv;3;Type: TTV
NNFA12010319AH-TTV.csv;4;Oppsett: 5
NNFA12010319AH-TTV.csv;5;Variant: BOK
NNFA12010319AH-TTV.csv;6;NNFA-120103-19AH
NNFA12010319AH-TTV.csv;7;12:00:00– 12:18:00 0.18'00
MSUS21102018AA-TTV.csv;0;{\an7}MSUS21102018A TTV
MSUS21102018AA-TTV.csv;1;Fantorangen Sangkassa 20:30
MSUS21102018AA-TTV.csv;2;Navn: MSUS21102018AA
MSUS21102018AA-TTV.csv;3;Type: TTV
MSUS21102018AA-TTV.csv;4;Oppsett: 0
MSUS21102018AA-TTV.csv;5;Variant: BOK
MSUS21102018AA-TTV.csv;6;MSUS21102018AA
MSUS21102018AA-TTV.csv;7;00:00:00:00 - 00:04:03:23  04'03''
MSUS21102018AA-TTV.csv;8;07.05.2019
MSUS21102018AA-TTV.csv;9;ebw
NNFA23082118AH-TTV.csv;0;{\an7}NNFA-230821-18AH t-tv 147 t
NNFA23082118AH-TTV.csv;1;Kveldsnytt
NNFA23082118AH-TTV.csv;2;Navn: NNFA23082118AH
NNFA23082118AH-TTV.csv;3;Type: TTV
NNFA23082118AH-TTV.csv;4;Oppsett: 5
NNFA23082118AH-TTV.csv;5;Variant: BOK
NNFA23082118AH-TTV.csv;6;NNFA-230821-18AH
NNFA23082118AH-TTV.csv;7;22:59:42– 23:15:54 0.16'12
MUHH43000119AA-TTV.csv;0;{\an7}MUHH43000119A TTV 339 t
MUHH43000119AA-TTV.csv;1;Ramm, ferdig gå 1:7
MUHH43000119AA-TTV.csv;2;Navn: MUHH43000119AA
MUHH43000119AA-TTV.csv;3;Type: TTV
MUHH43000119AA-TTV.csv;4;Oppsett: 0
MUHH43000119AA-TTV.csv;5;Variant: BOK
MUHH43000119AA-TTV.csv;6;MUHH43000119AA
MUHH43000119AA-TTV.csv;7;00:00:00:00 - 00:33:52.10 33'52
OBUE10000205AA-TTV.csv;0;{\an7}OBUE 100002/05 A t-tv
OBUE10000205AA-TTV.csv;1;HER ER EG 2:4 (serie 2)
OBUE10000205AA-TTV.csv;2;Navn: OBUE10000205AA
OBUE10000205AA-TTV.csv;3;Type: TTV
OBUE10000205AA-TTV.csv;4;Oppsett: 0
OBUE10000205AA-TTV.csv;5;Variant: NYN
OBUE10000205AA-TTV.csv;6;BDS040 0000 224 843
OBUE10000205AA-TTV.csv;7;05'50
NNFA51031617AH-TTV.csv;0;{\an7}NNFA-510316-17AH t-tv 477 t
NNFA51031617AH-TTV.csv;1;Debatten
NNFA51031617AH-TTV.csv;2;Navn: NNFA51031617AH
NNFA51031617AH-TTV.csv;3;Type: TTV
NNFA51031617AH-TTV.csv;4;Oppsett: 0
NNFA51031617AH-TTV.csv;5;Variant: BOK
NNFA51031617AH-TTV.csv;6;NNFA-510316-17AH
NNFA51031617AH-TTV.csv;7;21:30:11– 22:29:46 0.59'35
MUHU11000516BA-TTV.csv;0;{\an7}MUHU-110005/16A t-tv 400 t
MUHU11000516BA-TTV.csv;1;Ramm, ferdig, gå! 5:8
MUHU11000516BA-TTV.csv;2;Navn: MUHU11000516BA
MUHU11000516BA-TTV.csv;3;Type: TTV
MUHU11000516BA-TTV.csv;4;Oppsett: 0
MUHU11000516BA-TTV.csv;5;Variant: BOK
MUHU11000516BA-TTV.csv;6;MUHU11000516AA
MUHU11000516BA-TTV.csv;7;00:00:00 - 00:34:33  34' 33
NNFA03080518AH-TTV.csv;0;{\an7}NNFA-030805-18AH t-tv 229 t
NNFA03080518AH-TTV.csv;1;Søndagsrevyen
NNFA03080518AH-TTV.csv;2;Navn: NNFA03080518AH
NNFA03080518AH-TTV.csv;3;Type: TTV
NNFA03080518AH-TTV.csv;4;Oppsett: 5
NNFA03080518AH-TTV.csv;5;Variant: BOK
NNFA03080518AH-TTV.csv;6;NNFA-030805-18AH
NNFA03080518AH-TTV.csv;7;18:59:40– 19:29:58 0.30'18
DVNA21002412AA-TTV.csv;0;{\an7}DVNA 210024/12 A    t-tv   491 t
DVNA21002412AA-TTV.csv;1;Drømmereisen 4:4
DVNA21002412AA-TTV.csv;2;Navn: DVNA21002412AA
DVNA21002412AA-TTV.csv;3;Type: TTV
DVNA21002412AA-TTV.csv;4;Oppsett: 0
DVNA21002412AA-TTV.csv;5;Variant: BOK
DVNA21002412AA-TTV.csv;6;wmv
DVNA21002412AA-TTV.csv;7;58'56''
DVNA21002412AA-TTV.csv;8;08.10.13
DVNA21002412AA-TTV.csv;9;akr, korr. iaa
NNFA53011617AH-TTV.csv;0;{\an7}NNFA-530116-17AH t-tv 162 t
NNFA53011617AH-TTV.csv;1;Urix
NNFA53011617AH-TTV.csv;2;Navn: NNFA53011617AH
NNFA53011617AH-TTV.csv;3;Type: TTV
NNFA53011617AH-TTV.csv;4;Oppsett: 0
NNFA53011617AH-TTV.csv;5;Variant: BOK
NNFA53011617AH-TTV.csv;6;NNFA-530116-17AH
NNFA53011617AH-TTV.csv;7;22:30:02– 22:50:06 0.20'04
NNFA12011119AH-TTV.csv;0;{\an7}NNFA-120111-19AH t-tv 155 t
NNFA12011119AH-TTV.csv;1;NRK nyheter kl 12
NNFA12011119AH-TTV.csv;2;Navn: NNFA12011119AH
NNFA12011119AH-TTV.csv;3;Type: TTV
NNFA12011119AH-TTV.csv;4;Oppsett: 5
NNFA12011119AH-TTV.csv;5;Variant: BOK
NNFA12011119AH-TTV.csv;6;NNFA-120111-19AH
NNFA12011119AH-TTV.csv;7;12:00:00– 12:17:12 0.17'12
DKSL99121118AA-TTV.csv;0;{\an7}DKSL-991211-18AA t-tv 76 t
DKSL99121118AA-TTV.csv;1;Distriktsnyheter Sørlandet
DKSL99121118AA-TTV.csv;2;Navn: DKSL99121118AA
DKSL99121118AA-TTV.csv;3;Type: TTV
DKSL99121118AA-TTV.csv;4;Oppsett: 5
DKSL99121118AA-TTV.csv;5;Variant: BOK
DKSL99121118AA-TTV.csv;6;DKSL-991211-18AA
DKSL99121118AA-TTV.csv;7;08:42:16– 08:50:19 0.08'03
MDSP14000114BW-TTV.csv;0;{\an7}MDSP 140001/14 A t-tv  44 t
MDSP14000114BW-TTV.csv;1;Hemmelige rom 1:6 Siste skanse
MDSP14000114BW-TTV.csv;2;Navn: MDSP14000114BW
MDSP14000114BW-TTV.csv;3;Type: TTV
MDSP14000114BW-TTV.csv;4;Oppsett: 0
MDSP14000114BW-TTV.csv;5;Variant: BOK
MDSP14000114BW-TTV.csv;6;MDSP14000114BW
MDSP14000114BW-TTV.csv;7;00:00:00 - 00:05:17  Dur. 05'17
MSUS21500318AA-TTV.csv;0;{\an7}MSUS21500318A TTV
MSUS21500318AA-TTV.csv;1;Følelsesdoktoren 3:30 Glad
MSUS21500318AA-TTV.csv;2;Navn: MSUS21500318AA
MSUS21500318AA-TTV.csv;3;Type: TTV
MSUS21500318AA-TTV.csv;4;Oppsett: 0
MSUS21500318AA-TTV.csv;5;Variant: BOK
MSUS21500318AA-TTV.csv;6;MSUS21500318AA
MSUS21500318AA-TTV.csv;7;00:00:00:00 - 00:05:43:00  05'43''
MSUS21500318AA-TTV.csv;8;29.12.2018
MSUS21500318AA-TTV.csv;9;em pluss sthf
MSUB02003219AA-TTV.csv;0;{\an7}MSUB02003219A      t-tv    85 t
MSUB02003219AA-TTV.csv;1;Supernytt 32:100
MSUB02003219AA-TTV.csv;2;Navn: MSUB02003219AA
MSUB02003219AA-TTV.csv;3;Type: TTV
MSUB02003219AA-TTV.csv;4;Oppsett: 0
MSUB02003219AA-TTV.csv;5;Variant: BOK
MSUB02003219AA-TTV.csv;6;MSUB02003219AA
MSUB02003219AA-TTV.csv;7;09'15''
MSUB02003219AA-TTV.csv;8;15.02.19
MSUB02003219AA-TTV.csv;9;akr
MSUB02003319AA-TTV.csv;0;{\an7}MSUB02003319A     t-tv    69 t
MSUB02003319AA-TTV.csv;1;Supernytt 33:100
MSUB02003319AA-TTV.csv;2;Navn: MSUB02003319AA
MSUB02003319AA-TTV.csv;3;Type: TTV
MSUB02003319AA-TTV.csv;4;Oppsett: 0
MSUB02003319AA-TTV.csv;5;Variant: BOK
MSUB02003319AA-TTV.csv;6;MSUB02003319AA
MSUB02003319AA-TTV.csv;7;06'35''
MSUB02003319AA-TTV.csv;8;18.02.19
MSUB02003319AA-TTV.csv;9;akr
DKMR99050819AA-TTV.csv;0;{\an7}DKMR-990508-19AA t-tv 97 t
DKMR99050819AA-TTV.csv;1;Distriktsnyheter Møre og Romsdal
DKMR99050819AA-TTV.csv;2;Navn: DKMR99050819AA
DKMR99050819AA-TTV.csv;3;Type: TTV
DKMR99050819AA-TTV.csv;4;Oppsett: 5
DKMR99050819AA-TTV.csv;5;Variant: BOK
DKMR99050819AA-TTV.csv;6;DKMR-990508-19AA
DKMR99050819AA-TTV.csv;7;10:11:04– 10:20:00 0.08'56
MSUB22001010AA-TTV.csv;0;{\an7}MSUB 220010/10 A    t-tv   206 t
MSUB22001010AA-TTV.csv;1;AF1 - bakomfilm
MSUB22001010AA-TTV.csv;2;Navn: MSUB22001010AA
MSUB22001010AA-TTV.csv;3;Type: TTV
MSUB22001010AA-TTV.csv;4;Oppsett: 0
MSUB22001010AA-TTV.csv;5;Variant: BOK
MSUB22001010AA-TTV.csv;6;wmv
MSUB22001010AA-TTV.csv;7;00:00:00 - 00:27:49        27'49''
MSUB22001010AA-TTV.csv;8;25.02.11
MSUB22001010AA-TTV.csv;9;lwa
ENRK01070117AH-TTV.csv;0;{\an7}ENRK-010701-17AH t-tv 471 t
ENRK01070117AH-TTV.csv;1;Steinkjer
ENRK01070117AH-TTV.csv;2;Navn: ENRK01070117AH
ENRK01070117AH-TTV.csv;3;Type: TTV
ENRK01070117AH-TTV.csv;4;Oppsett: 0
ENRK01070117AH-TTV.csv;5;Variant: BOK
ENRK01070117AH-TTV.csv;6;ENRK-010701-17AH
ENRK01070117AH-TTV.csv;7;21:24:52– 22:23:51 0.58'59
DHLN04000796AA-TTV.csv;0;{\an7}DHLN04000796B   t-tv  152 t
DHLN04000796AA-TTV.csv;1;Norge rundt og rundt
DHLN04000796AA-TTV.csv;2;Navn: DHLN04000796AA
DHLN04000796AA-TTV.csv;3;Type: TTV
DHLN04000796AA-TTV.csv;4;Oppsett: 0
DHLN04000796AA-TTV.csv;5;Variant: BOK
DHLN04000796AA-TTV.csv;6;DHLN04000796AA
DHLN04000796AA-TTV.csv;7;00:02:15 - 00:26:24   24'09''
DHLN04000796AA-TTV.csv;8;16.02.96/19.02.17
DHLN04000796AA-TTV.csv;9;ita
NNFA27120118AH-TTV.csv;0;{\an7}NNFA-271201-18AH t-tv 95 t
NNFA27120118AH-TTV.csv;1;Nyheter
NNFA27120118AH-TTV.csv;2;Navn: NNFA27120118AH
NNFA27120118AH-TTV.csv;3;Type: TTV
NNFA27120118AH-TTV.csv;4;Oppsett: 5
NNFA27120118AH-TTV.csv;5;Variant: BOK
NNFA27120118AH-TTV.csv;6;NNFA-271201-18AH
NNFA27120118AH-TTV.csv;7;21:45:15– 21:54:28 0.09'13
MUHH26001018AA-TTV.csv;0;{\an7}MUHH26001018A  t-tv 382t
MUHH26001018AA-TTV.csv;1;SIDE OM SIDE 10:10
MUHH26001018AA-TTV.csv;2;Navn: MUHH26001018AA
MUHH26001018AA-TTV.csv;3;Type: TTV
MUHH26001018AA-TTV.csv;4;Oppsett: 0
MUHH26001018AA-TTV.csv;5;Variant: BOK
MUHH26001018AA-TTV.csv;6;MUHH26001018AA
MUHH26001018AA-TTV.csv;7;??
MUHH26001018AA-TTV.csv;8;02.09.18
MUHH26001018AA-TTV.csv;9;awo, korr. iaa
DMPT63550314AA-TTV.csv;0;{\an7}DMPT 635503/14 A t-tv       258 t
DMPT63550314AA-TTV.csv;1;Underveis 3:8 - Nå eller aldri
DMPT63550314AA-TTV.csv;2;Navn: DMPT63550314AA
DMPT63550314AA-TTV.csv;3;Type: TTV
DMPT63550314AA-TTV.csv;4;Oppsett: 0
DMPT63550314AA-TTV.csv;5;Variant: BOK
DMPT63550314AA-TTV.csv;6;DMPT63550314AA
DMPT63550314AA-TTV.csv;7;00:00:00-00:26:30
DMPT63550314AA-TTV.csv;8;06.02.14
DMPT63550314AA-TTV.csv;9;mol
NNFA17070518AH-TTV.csv;0;{\an7}NNFA-170705-18AH t-tv 128 t
NNFA17070518AH-TTV.csv;1;NRK nyheter
NNFA17070518AH-TTV.csv;2;Navn: NNFA17070518AH
NNFA17070518AH-TTV.csv;3;Type: TTV
NNFA17070518AH-TTV.csv;4;Oppsett: 5
NNFA17070518AH-TTV.csv;5;Variant: BOK
NNFA17070518AH-TTV.csv;6;NNFA-170705-18AH
NNFA17070518AH-TTV.csv;7;17:00:00– 17:15:40 0.15'40
NNFA23031418AH-TTV.csv;0;{\an7}NNFA-230314-18AH t-tv 150 t
NNFA23031418AH-TTV.csv;1;Kveldsnytt
NNFA23031418AH-TTV.csv;2;Navn: NNFA23031418AH
NNFA23031418AH-TTV.csv;3;Type: TTV
NNFA23031418AH-TTV.csv;4;Oppsett: 0
NNFA23031418AH-TTV.csv;5;Variant: BOK
NNFA23031418AH-TTV.csv;6;NNFA-230314-18AH
NNFA23031418AH-TTV.csv;7;23:10:48– 23:24:31 0.13'43
MUHU16001316AA-TTV.csv;0;{\an7}MUHU-160013-16AA t-tv 560 t
MUHU16001316AA-TTV.csv;1;Lindmo
MUHU16001316AA-TTV.csv;2;Navn: MUHU16001316AA
MUHU16001316AA-TTV.csv;3;Type: TTV
MUHU16001316AA-TTV.csv;4;Oppsett: 0
MUHU16001316AA-TTV.csv;5;Variant: BOK
MUHU16001316AA-TTV.csv;6;MUHU-160013-16AA
MUHU16001316AA-TTV.csv;7;22:26:28– 23:25:48 0.59'20
NNFA91021717AH-TTV.csv;0;{\an7}NNFA-910217-17AH t-tv 32 t
NNFA91021717AH-TTV.csv;1;Tegnspråknytt
NNFA91021717AH-TTV.csv;2;Navn: NNFA91021717AH
NNFA91021717AH-TTV.csv;3;Type: TTV
NNFA91021717AH-TTV.csv;4;Oppsett: 0
NNFA91021717AH-TTV.csv;5;Variant: BOK
NNFA91021717AH-TTV.csv;6;NNFA-910217-17AH
NNFA91021717AH-TTV.csv;7;17:45:01– 17:48:59 0.03'58
MKTV51000418AA-TTV.csv;0;{\an7}MKTV 510004/18 A t-tv 287 t
MKTV51000418AA-TTV.csv;1;Arkitektens hytte 4:6 SnorreStinessen
MKTV51000418AA-TTV.csv;2;Navn: MKTV51000418AA
MKTV51000418AA-TTV.csv;3;Type: TTV
MKTV51000418AA-TTV.csv;4;Oppsett: 0
MKTV51000418AA-TTV.csv;5;Variant: BOK
MKTV51000418AA-TTV.csv;6;MKTV51000418AA
MKTV51000418AA-TTV.csv;7;00:00:00 - 00:29:04  29.04
MKTV51000418AA-TTV.csv;8;18.09.18
MKTV51000418AA-TTV.csv;9;kbl
NNFA23121017AH-TTV.csv;0;{\an7}NNFA-231210-17AH t-tv 162 t
NNFA23121017AH-TTV.csv;1;Kveldsnytt
NNFA23121017AH-TTV.csv;2;Navn: NNFA23121017AH
NNFA23121017AH-TTV.csv;3;Type: TTV
NNFA23121017AH-TTV.csv;4;Oppsett: 0
NNFA23121017AH-TTV.csv;5;Variant: BOK
NNFA23121017AH-TTV.csv;6;NNFA-231210-17AH
NNFA23121017AH-TTV.csv;7;23:05:06– 23:19:54 0.14'48
NNFA12010219AH-TTV.csv;0;{\an7}NNFA-120102-19AH t-tv 117 t
NNFA12010219AH-TTV.csv;1;NRK nyheter
NNFA12010219AH-TTV.csv;2;Navn: NNFA12010219AH
NNFA12010219AH-TTV.csv;3;Type: TTV
NNFA12010219AH-TTV.csv;4;Oppsett: 5
NNFA12010219AH-TTV.csv;5;Variant: BOK
NNFA12010219AH-TTV.csv;6;NNFA-120102-19AH
NNFA12010219AH-TTV.csv;7;12:00:00– 12:15:46 0.15'46
NNFA56111618AH-TTV.csv;0;{\an7}NNFA-561116-18AH t-tv 399 t
NNFA56111618AH-TTV.csv;1;Dagsnytt atten
NNFA56111618AH-TTV.csv;2;Navn: NNFA56111618AH
NNFA56111618AH-TTV.csv;3;Type: TTV
NNFA56111618AH-TTV.csv;4;Oppsett: 5
NNFA56111618AH-TTV.csv;5;Variant: BOK
NNFA56111618AH-TTV.csv;6;NNFA-561116-18AH
NNFA56111618AH-TTV.csv;7;18:00:00- 18:47:00 0.47'00
DMLS00001814AH-TTV.csv;0;{\an7}DMLS-000018-14A t-tv 649 t
DMLS00001814AH-TTV.csv;1;Salmeboka minutt for min
DMLS00001814AH-TTV.csv;2;Navn: DMLS00001814AH
DMLS00001814AH-TTV.csv;3;Type: TTV
DMLS00001814AH-TTV.csv;4;Oppsett: 0
DMLS00001814AH-TTV.csv;5;Variant: NYN
DMLS00001814AH-TTV.csv;6;DMLS-000018-14A
DMLS00001814AH-TTV.csv;7;20:39:40- 22:58:20 2.18'40
NNFA27050418AH-TTV.csv;0;{\an7}NNFA-270504-18AH t-tv 97 t
NNFA27050418AH-TTV.csv;1;Nyheter
NNFA27050418AH-TTV.csv;2;Navn: NNFA27050418AH
NNFA27050418AH-TTV.csv;3;Type: TTV
NNFA27050418AH-TTV.csv;4;Oppsett: 0
NNFA27050418AH-TTV.csv;5;Variant: BOK
NNFA27050418AH-TTV.csv;6;NNFA-270504-18AH
NNFA27050418AH-TTV.csv;7;21:00:00– 21:09:18 0.09'18
MYNT16000513AA-TTV.csv;0;{\an7}MYNT 160005/13 A     TTV     295t
MYNT16000513AA-TTV.csv;1;Skaperverket 5:8
MYNT16000513AA-TTV.csv;2;Navn: MYNT16000513AA
MYNT16000513AA-TTV.csv;3;Type: TTV
MYNT16000513AA-TTV.csv;4;Oppsett: 0
MYNT16000513AA-TTV.csv;5;Variant: BOK
MYNT16000513AA-TTV.csv;6;wmv
MYNT16000513AA-TTV.csv;7;28'50
NNFA53041918AH-TTV.csv;0;{\an7}NNFA-530419-18AH t-tv 165 t
NNFA53041918AH-TTV.csv;1;Urix
NNFA53041918AH-TTV.csv;2;Navn: NNFA53041918AH
NNFA53041918AH-TTV.csv;3;Type: TTV
NNFA53041918AH-TTV.csv;4;Oppsett: 0
NNFA53041918AH-TTV.csv;5;Variant: BOK
NNFA53041918AH-TTV.csv;6;NNFA-530419-18AH
NNFA53041918AH-TTV.csv;7;22:25:00- 22:45:13 0.20'13
DKOS99042619AA-TTV.csv;0;{\an7}DKOS-990426-19AA t-tv 85 t
DKOS99042619AA-TTV.csv;1;Distriktsnyheter Østfold
DKOS99042619AA-TTV.csv;2;Navn: DKOS99042619AA
DKOS99042619AA-TTV.csv;3;Type: TTV
DKOS99042619AA-TTV.csv;4;Oppsett: 5
DKOS99042619AA-TTV.csv;5;Variant: BOK
DKOS99042619AA-TTV.csv;6;DKOS-990426-19AA
DKOS99042619AA-TTV.csv;7;09:55:45– 10:04:41 0.08'56
NNFA03033119AH-TTV.csv;0;{\an7}NNFA-030331-19AH t-tv 357 t
NNFA03033119AH-TTV.csv;1;Søndagsrevyen
NNFA03033119AH-TTV.csv;2;Navn: NNFA03033119AH
NNFA03033119AH-TTV.csv;3;Type: TTV
NNFA03033119AH-TTV.csv;4;Oppsett: 5
NNFA03033119AH-TTV.csv;5;Variant: BOK
NNFA03033119AH-TTV.csv;6;NNFA-030331-19AH
NNFA03033119AH-TTV.csv;7;18:59:51– 19:44:16 0.44'25
DMPV73070416AA-TTV.csv;0;{\an7}DMPV 730704/16 A t-tv 392 t
DMPV73070416AA-TTV.csv;1;Når kjemien stemmer 4:6
DMPV73070416AA-TTV.csv;2;Navn: DMPV73070416AA
DMPV73070416AA-TTV.csv;3;Type: TTV
DMPV73070416AA-TTV.csv;4;Oppsett: 0
DMPV73070416AA-TTV.csv;5;Variant: NYN
DMPV73070416AA-TTV.csv;6;DMPV73070416AA
DMPV73070416AA-TTV.csv;7;00:00:00 - 00:
DMPV73070416AA-TTV.csv;8;15.09.16
DMPV73070416AA-TTV.csv;9;ast, korr. efr
DKSL99022219AA-TTV.csv;0;{\an7}DKSL-990222-19AA t-tv 99 t
DKSL99022219AA-TTV.csv;1;Distriktsnyheter Sørlandet
DKSL99022219AA-TTV.csv;2;Navn: DKSL99022219AA
DKSL99022219AA-TTV.csv;3;Type: TTV
DKSL99022219AA-TTV.csv;4;Oppsett: 5
DKSL99022219AA-TTV.csv;5;Variant: BOK
DKSL99022219AA-TTV.csv;6;DKSL-990222-19AA
DKSL99022219AA-TTV.csv;7;08:42:22– 08:51:14 0.08'52
NNFA21032819AH-TTV.csv;0;{\an7}NNFA-210328-19AH t-tv 244 t
NNFA21032819AH-TTV.csv;1;Dagsrevyen 21
NNFA21032819AH-TTV.csv;2;Navn: NNFA21032819AH
NNFA21032819AH-TTV.csv;3;Type: TTV
NNFA21032819AH-TTV.csv;4;Oppsett: 5
NNFA21032819AH-TTV.csv;5;Variant: BOK
NNFA21032819AH-TTV.csv;6;NNFA-210328-19AH
NNFA21032819AH-TTV.csv;7;21:00:00– 21:22:42 0.22'42
NNFA56092418AH-TTV.csv;0;{\an7}NNFA-560924-18AH t-tv 522 t
NNFA56092418AH-TTV.csv;1;Dagsnytt atten
NNFA56092418AH-TTV.csv;2;Navn: NNFA56092418AH
NNFA56092418AH-TTV.csv;3;Type: TTV
NNFA56092418AH-TTV.csv;4;Oppsett: 5
NNFA56092418AH-TTV.csv;5;Variant: BOK
NNFA56092418AH-TTV.csv;6;NNFA-560924-18AH
NNFA56092418AH-TTV.csv;7;18:00:00– 18:58:55 0.58'55
NNFA27011318AH-TTV.csv;0;{\an7}NNFA-270113-18AH t-tv 104 t
NNFA27011318AH-TTV.csv;1;Nyheter
NNFA27011318AH-TTV.csv;2;Navn: NNFA27011318AH
NNFA27011318AH-TTV.csv;3;Type: TTV
NNFA27011318AH-TTV.csv;4;Oppsett: 0
NNFA27011318AH-TTV.csv;5;Variant: BOK
NNFA27011318AH-TTV.csv;6;NNFA-270113-18AH
NNFA27011318AH-TTV.csv;7;21:00:00– 21:09:12 0.09'12
MSUB17009811AA-TTV.csv;0;{\an7}MSUB 170098/11 A t-tv 148 t
MSUB17009811AA-TTV.csv;1;SUPERKVISS, ep 98
MSUB17009811AA-TTV.csv;2;Navn: MSUB17009811AA
MSUB17009811AA-TTV.csv;3;Type: TTV
MSUB17009811AA-TTV.csv;4;Oppsett: 0
MSUB17009811AA-TTV.csv;5;Variant: BOK
MSUB17009811AA-TTV.csv;6;MSUB170098AA
MSUB17009811AA-TTV.csv;7;00:00:00 - 00:13:13 13'13
